%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
17,4,0,14,3,7,10,13,24,37,151.24,0.11,9.29,1404.34,0.05,78.02,3,2,0,4,2,2,0.12,2,1,0.5,0.09,2,6,1,0,16.29,0.5,1,6,22,17.65,FALSE
13,0,0,13,0,17,13,19,30,49,240.44,0.14,7.26,1746.71,0.08,97.04,5,4,2,8,4,3,0.23,2,3,1,0.21,1,10,1,0,33.1,0.33,2,9,14,0,FALSE
42,1,6,42,0,59,18,91,119,210,1316.03,0.07,13.88,18268.21,0.44,1014.9,3,2,4,4,2,2,0.05,2,2,1,0.04,0,8,1,0,94.81,0.5,1,8,50,12.5,FALSE
42,17,8,41,1,45,33,98,143,241,1514.78,0.03,35.93,54431.16,0.5,3023.95,21,16,4,36,18,11,0.26,2.25,5,0.45,0.16,5,43,7,0.6,42.16,0.64,10,34,68,18,FALSE
45,12,16,44,1,33,24,52,100,152,886.6,0.05,18.91,16764.79,0.3,931.38,11,10,5,20,10,6,0.13,2,6,1,0.08,3,30,1,0,46.89,0.17,5,26,74,27.87,FALSE
36,18,6,29,7,40,26,57,94,151,912.7,0.05,18.53,16907.83,0.3,939.32,6,2,6,4,2,4,0.11,2,3,0.75,0.07,3,16,1,0,49.27,0.25,1,14,61,30.95,FALSE
15,6,2,8,7,9,12,16,27,43,188.87,0.09,10.67,2014.61,0.06,111.92,5,4,1,8,4,3,0.2,2,2,0.67,0.13,0,11,1,0,17.71,0.33,2,10,24,52.94,FALSE
8,4,6,6,2,7,11,8,19,27,112.59,0.16,6.29,707.7,0.04,39.32,3,2,1,4,2,2,0.25,2,2,1,0.11,0,5,1,0,17.91,0.5,1,5,19,57.14,FALSE
30,16,7,20,10,28,19,89,116,205,1138.69,0.03,30.2,34384.39,0.38,1910.24,5,4,1,8,4,3,0.1,2,2,0.67,0.06,1,11,1,0,37.71,0.33,2,10,54,45.95,FALSE
77,25,39,71,6,64,26,108,199,307,1993,0.05,21.94,43721.41,0.66,2428.97,15,14,7,28,14,8,0.1,2,7,0.88,0.06,6,46,1,0,90.85,0.13,7,40,142,38.79,TRUE
50,12,0,50,0,32,13,50,88,138,757.88,0.1,10.16,7697.18,0.25,427.62,19,18,2,36,18,10,0.2,2,9,0.9,0.16,2,47,10,1,74.62,1,9,39,63,0,FALSE
9,0,0,9,0,7,9,10,21,31,124,0.16,6.43,797.14,0.04,44.29,9,2,0,10,7,5,0.56,5,1,0.2,0.5,1,12,5,1,19.29,1,4,9,10,0,FALSE
22,10,10,15,7,19,24,41,68,109,591.46,0.04,25.89,15315.78,0.2,850.88,7,6,1,12,6,4,0.18,2,2,0.5,0.09,0,14,1,0,22.84,0.25,3,12,43,53.13,FALSE
18,9,5,14,4,8,15,16,25,41,185.47,0.07,15,2781.99,0.06,154.56,8,4,2,8,4,5,0.28,2,3,0.6,0.15,0,14,1,0,12.36,0.2,2,11,33,39.13,FALSE
11,4,1,11,0,9,11,10,19,29,125.34,0.16,6.11,765.94,0.04,42.55,3,2,0,4,2,2,0.18,2,1,0.5,0.12,2,5,1,0,20.51,0.5,1,5,17,8.33,FALSE
240,134,31,177,63,110,45,268,499,767,5580.79,0.02,54.82,305928.62,1.86,16996.03,60,16,9,38,19,41,0.17,2.38,23,0.56,0.1,5,118,6,0.13,101.81,0.15,11,79,406,34.69,FALSE
15,3,0,15,0,5,12,15,21,36,147.15,0.06,18,2648.68,0.05,147.15,5,4,2,8,4,3,0.2,2,3,1,0.16,1,12,1,0,8.17,0.33,2,11,19,0,FALSE
54,20,14,47,7,28,26,60,90,150,863.23,0.04,27.86,24047.21,0.29,1335.96,21,10,2,22,11,13,0.24,2.2,2,0.15,0.15,2,44,3,0.17,30.99,0.23,6,33,89,30.88,FALSE
22,9,13,20,2,25,19,38,84,122,666.05,0.07,14.44,9617.77,0.22,534.32,7,6,4,12,6,4,0.18,2,4,1,0.09,0,16,1,0,46.13,0.25,3,14,45,42.86,FALSE
398,164,191,361,37,251,69,711,1133,1844,15345.64,0.01,97.73,1499684.32,5.12,83315.8,110,54,26,128,66,70,0.18,2.37,46,0.66,0.09,1,241,27,0.38,157.03,0.39,37,173,764,38.71,FALSE
23,10,2,8,15,12,14,28,46,74,347.83,0.06,16.32,5681.26,0.12,315.63,13,10,0,22,11,7,0.3,2.2,1,0.14,0.19,4,23,1,0,21.3,0.14,6,18,36,68,FALSE
138,156,27,85,53,83,32,267,322,589,4031.99,0.02,51.47,207526.23,1.34,11529.23,63,54,5,116,58,32,0.23,2.15,10,0.31,0.1,1,129,12,0.35,78.34,0.38,31,99,330,48.48,FALSE
24,9,0,24,0,17,11,36,38,74,355.74,0.09,11.65,4143.37,0.12,230.19,17,16,4,32,16,9,0.38,2,8,0.89,0.26,0,34,1,0,30.54,0.11,8,27,34,0,FALSE
36,1,0,35,1,47,10,95,96,191,1114.08,0.1,10.11,11259.34,0.37,625.52,9,8,1,16,8,5,0.14,2,5,1,0.13,1,32,1,0,110.24,0.2,4,29,38,2.78,FALSE
73,40,13,48,25,54,25,107,172,279,1758.75,0.04,24.77,43561.75,0.59,2420.1,11,8,4,16,8,6,0.08,2,4,0.67,0.04,1,27,5,0.8,71.01,0.83,4,23,151,44.19,FALSE
10,7,1,6,4,5,7,5,11,16,57.36,0.29,3.5,200.76,0.02,11.15,3,2,1,4,2,2,0.2,2,2,1,0.11,2,6,1,0,16.39,0.5,1,6,19,45.45,FALSE
15,7,7,15,0,11,13,18,22,40,183.4,0.09,10.64,1950.69,0.06,108.37,3,2,1,4,2,2,0.13,2,1,0.5,0.07,1,7,1,0,17.24,0.5,1,7,30,31.82,FALSE
13,3,0,13,0,8,11,14,27,41,174.17,0.1,9.63,1676.34,0.06,93.13,3,2,0,4,2,2,0.15,2,1,0.5,0.12,2,6,1,0,18.1,0.5,1,6,17,0,FALSE
27,3,6,21,6,16,16,46,59,105,525,0.04,23,12075,0.18,670.83,3,2,2,4,2,2,0.07,2,2,1,0.04,2,8,1,0,22.83,0.5,1,8,55,36.36,FALSE
12,1,3,9,3,9,11,15,28,43,185.84,0.11,9.17,1703.56,0.06,94.64,3,2,0,4,2,2,0.17,2,1,0.5,0.12,3,5,1,0,20.27,0.5,1,5,17,40,FALSE
21,14,34,18,3,17,14,23,37,60,297.25,0.11,9.47,2815.15,0.1,156.4,5,4,1,8,4,3,0.14,2,3,1,0.04,2,11,1,0,31.39,0.33,2,10,70,67.27,TRUE
8,3,5,8,0,8,11,9,16,25,106.2,0.16,6.19,657.1,0.04,36.51,3,2,0,4,2,2,0.25,2,1,0.5,0.12,0,5,1,0,17.16,0.5,1,5,17,38.46,FALSE
53,8,7,47,6,54,21,97,221,318,1980.76,0.05,18.86,37359.42,0.66,2075.52,19,14,4,32,16,10,0.19,2.29,7,0.7,0.14,0,54,9,0.89,105.02,0.9,9,46,69,21.67,FALSE
27,7,30,16,11,13,15,34,43,77,370.17,0.05,19.62,7260.95,0.12,403.39,7,6,1,12,6,4,0.15,2,1,0.25,0.06,6,15,1,0,18.87,0.25,3,13,65,71.93,FALSE
41,2,35,38,3,38,19,59,94,153,892.43,0.07,14.75,13163.37,0.3,731.3,7,4,7,10,5,4,0.1,2.5,1,0.25,0.05,3,19,3,0.67,60.5,0.75,3,17,79,50,FALSE
68,17,0,63,5,39,35,79,183,262,1626.88,0.03,35.45,57670.7,0.54,3203.93,20,6,3,14,7,15,0.22,2.33,3,0.2,0.17,3,40,4,0.21,45.89,0.27,4,27,86,7.35,FALSE
30,0,7,28,2,22,20,35,63,98,528.45,0.06,15.91,8407.11,0.18,467.06,11,8,3,18,9,6,0.2,2.25,5,0.83,0.16,1,20,5,0.8,33.22,0.83,5,16,38,24.32,TRUE
55,17,8,55,0,41,25,88,129,217,1311.63,0.04,26.83,35190.17,0.44,1955.01,21,16,7,36,18,11,0.2,2.25,8,0.73,0.14,4,53,5,0.4,48.89,0.45,10,44,81,12.7,FALSE
16,1,0,15,1,15,14,28,27,55,267.19,0.08,13.07,3491.27,0.09,193.96,7,6,1,12,6,4,0.25,2,4,1,0.22,1,20,1,0,20.45,0.25,3,18,18,6.25,FALSE
21,9,3,17,4,21,17,60,77,137,718.97,0.04,24.29,17460.6,0.24,970.03,5,4,2,8,4,3,0.14,2,3,1,0.09,0,14,1,0,29.6,0.33,2,13,34,29.17,FALSE
24,13,20,23,1,13,12,17,34,51,236.84,0.13,7.85,1858.26,0.08,103.24,9,8,7,16,8,5,0.21,2,5,1,0.09,0,20,1,0,30.19,0.2,4,17,58,47.73,FALSE
20,1,13,14,6,17,13,30,37,67,328.76,0.09,11.47,3771.09,0.11,209.5,3,2,2,4,2,2,0.1,2,1,0.5,0.06,1,7,1,0,28.66,0.5,1,7,35,57.58,FALSE
19,9,2,17,2,21,17,36,66,102,535.29,0.07,14.57,7799.92,0.18,433.33,5,4,3,8,4,3,0.16,2,3,1,0.1,0,11,1,0,36.74,0.33,2,10,31,19.05,FALSE
17,13,19,13,4,14,13,30,36,66,313.82,0.07,13.93,4371.1,0.1,242.84,5,4,3,8,4,3,0.18,2,2,0.67,0.06,0,17,1,0,22.53,0.33,2,16,50,63.89,FALSE
34,25,0,27,7,26,12,46,56,102,535.29,0.09,10.62,5682.29,0.18,315.68,9,6,8,12,6,5,0.15,2,5,1,0.08,0,32,1,0,50.43,0.2,3,29,60,20.59,FALSE
64,9,6,58,6,26,21,83,104,187,1038.71,0.03,33.52,34816.7,0.35,1934.26,19,18,0,36,18,10,0.16,2,1,0.1,0.13,3,38,5,0.44,30.99,0.5,9,30,80,17.14,TRUE
9,0,0,9,0,5,8,6,13,19,70.31,0.21,4.8,337.48,0.02,18.75,5,2,0,6,3,3,0.33,3,1,0.33,0.3,1,8,3,1,14.65,1,2,7,10,0,FALSE
25,4,7,24,1,23,22,40,67,107,587.63,0.05,19.13,11241.58,0.2,624.53,7,4,2,10,5,4,0.16,2.5,3,0.75,0.11,1,14,3,0.67,30.72,0.75,3,12,37,25,TRUE
11,6,6,10,1,5,9,6,17,23,87.57,0.19,5.4,472.87,0.03,26.27,3,2,1,4,2,2,0.18,2,1,0.5,0.08,1,6,1,0,16.21,0.5,1,6,24,41.18,FALSE
13,3,2,11,2,8,12,16,32,48,207.45,0.08,12,2489.43,0.07,138.3,3,2,0,4,2,2,0.15,2,1,0.5,0.11,2,5,1,0,17.29,0.5,1,5,19,26.67,FALSE
34,10,14,32,2,17,21,37,58,95,498.55,0.04,22.85,11393.4,0.17,632.97,11,10,2,20,10,6,0.18,2,2,0.33,0.1,1,25,4,0.6,21.82,0.67,5,21,59,33.33,FALSE
9,1,0,9,0,4,7,4,11,15,51.89,0.29,3.5,181.62,0.02,10.09,3,2,0,4,2,2,0.22,2,1,0.5,0.18,2,5,1,0,14.83,0.5,1,5,11,0,FALSE
503,81,165,423,80,227,72,798,1229,2027,16670.05,0.01,126.56,2109679.46,5.56,117204.41,162,118,8,248,124,96,0.19,2.1,63,0.66,0.13,3,345,27,0.27,131.72,0.28,65,251,750,36.68,FALSE
41,14,7,41,0,52,17,96,145,241,1472.15,0.06,15.69,23101.5,0.49,1283.42,3,2,14,4,2,2,0.05,2,2,1,0.03,1,19,1,0,93.81,0.5,1,19,63,14.58,FALSE
35,13,24,32,3,22,19,43,78,121,648.26,0.05,18.57,12037.08,0.22,668.73,7,6,3,12,6,4,0.11,2,4,1,0.05,1,16,1,0,34.91,0.25,3,14,73,45.76,TRUE
65,17,34,65,0,61,17,109,154,263,1653.06,0.07,15.19,25107.55,0.55,1394.86,23,20,2,42,21,12,0.18,2.1,8,0.67,0.1,0,46,3,0.18,108.84,0.25,11,36,117,34.34,FALSE
25,9,11,18,7,13,16,25,51,76,369.21,0.07,15.38,5680.1,0.12,315.56,7,6,0,12,6,4,0.16,2,1,0.25,0.09,4,14,4,1,24,1,3,12,46,50,FALSE
12,1,0,12,0,12,10,25,26,51,227.43,0.1,10.42,2369.07,0.08,131.62,5,4,0,8,4,3,0.25,2,1,0.33,0.21,2,12,1,0,21.83,0.33,2,11,14,0,FALSE
25,19,16,21,4,25,19,47,57,104,567.78,0.06,17.86,10140.57,0.19,563.36,7,6,3,12,6,4,0.16,2,4,1,0.05,0,16,1,0,31.79,0.25,3,14,84,48.78,FALSE
17,5,1,16,1,17,21,33,64,97,509.05,0.05,20.38,10375.62,0.17,576.42,7,6,1,12,6,4,0.24,2,2,0.5,0.17,1,15,1,0,24.97,0.25,3,13,24,11.11,FALSE
30,22,5,27,3,20,25,29,66,95,521.73,0.06,18.12,9456.28,0.17,525.35,7,4,2,10,5,4,0.13,2.5,3,0.75,0.07,3,12,3,0.67,28.78,0.75,3,10,58,22.86,FALSE
28,9,11,28,0,21,20,32,72,104,557.19,0.07,15.24,8490.44,0.19,471.69,5,4,4,8,4,3,0.11,2,2,0.67,0.06,1,16,1,0,36.57,0.33,2,15,49,28.21,TRUE
29,6,17,29,0,18,17,44,67,111,569.35,0.05,20.78,11829.84,0.19,657.21,9,8,2,16,8,5,0.17,2,2,0.4,0.09,2,21,1,0,27.4,0.2,4,18,53,36.96,FALSE
93,30,62,89,4,55,34,154,248,402,2603.24,0.02,47.6,123914.45,0.87,6884.14,32,4,19,16,8,24,0.26,4,19,0.79,0.13,3,55,9,0.35,54.69,0.38,6,33,186,42.58,TRUE
19,8,5,13,6,13,14,17,40,57,271.03,0.11,9.15,2480.95,0.09,137.83,3,2,1,4,2,2,0.11,2,1,0.5,0.06,1,7,1,0,29.61,0.5,1,7,33,45.83,FALSE
67,17,8,61,6,45,18,86,167,253,1512.25,0.06,17.2,26010.73,0.5,1445.04,21,18,5,38,19,11,0.16,2.11,10,0.91,0.12,3,44,7,0.6,87.92,0.64,10,35,93,18.67,FALSE
27,10,4,25,2,29,15,64,84,148,808,0.06,16.55,13373.72,0.27,742.98,3,2,2,4,2,2,0.07,2,2,1,0.05,1,7,1,0,48.82,0.5,1,7,42,19.35,FALSE
109,38,70,104,5,58,32,150,222,372,2414.97,0.02,41.38,99929.77,0.8,5551.65,35,24,4,58,29,18,0.17,2.42,7,0.39,0.08,2,67,13,0.71,58.36,0.72,17,51,218,41.9,FALSE
50,36,14,44,6,65,25,115,154,269,1746.31,0.05,22.12,38620.28,0.58,2145.57,13,12,5,24,12,7,0.14,2,7,1,0.07,0,30,1,0,78.96,0.14,6,25,101,31.25,TRUE
47,34,31,36,11,22,19,56,115,171,916.14,0.04,24.18,22153.96,0.31,1230.78,3,2,4,4,2,2,0.04,2,2,1,0.02,5,11,1,0,37.89,0.5,1,11,113,53.85,FALSE
19,8,11,18,1,19,14,35,56,91,459.04,0.08,12.89,5919.2,0.15,328.84,5,4,1,8,4,3,0.16,2,1,0.33,0.05,4,12,1,0,35.6,0.33,2,11,57,40,FALSE
25,7,8,25,0,16,16,30,65,95,475,0.07,15,7125,0.16,395.83,7,6,2,12,6,4,0.16,2,1,0.25,0.1,0,16,1,0,31.67,0.25,3,14,41,24.24,FALSE
69,24,18,69,0,64,32,151,271,422,2778.85,0.03,37.75,104901.75,0.93,5827.87,37,20,6,52,26,19,0.28,2.6,13,0.68,0.17,0,68,19,1,73.61,1,16,51,112,20.69,FALSE
46,13,5,45,1,57,20,94,167,261,1635.63,0.06,16.49,26973.57,0.55,1498.53,7,6,4,12,6,4,0.09,2,4,1,0.06,0,23,1,0,99.18,0.25,3,21,65,11.76,FALSE
22,0,0,22,0,26,17,39,59,98,531.77,0.08,12.75,6780.12,0.18,376.67,7,4,3,10,5,4,0.18,2.5,3,0.75,0.17,1,15,4,1,41.71,1,3,13,23,0,FALSE
12,20,2,10,2,8,7,13,15,28,109.39,0.18,5.69,622.17,0.04,34.57,7,6,2,12,6,4,0.33,2,3,0.75,0.11,1,12,1,0,19.23,0.25,3,10,35,28.57,FALSE
12,7,0,12,0,7,10,9,14,23,94.01,0.16,6.43,604.36,0.03,33.58,3,2,2,4,2,2,0.17,2,2,1,0.1,2,6,1,0,14.62,0.5,1,6,20,0,FALSE
49,2,13,47,2,46,23,112,144,256,1563.78,0.04,28,43785.9,0.52,2432.55,5,4,2,8,4,3,0.06,2,3,1,0.05,1,14,1,0,55.85,0.33,2,13,65,24.19,TRUE
42,27,33,38,4,30,29,54,88,142,835.34,0.04,26.1,21802.25,0.28,1211.24,13,2,4,6,3,10,0.24,3,4,0.4,0.1,3,25,4,0.33,32,0.4,2,17,103,49.33,FALSE
174,26,119,154,20,133,36,285,410,695,5143.61,0.03,38.57,198396.43,1.71,11022.02,28,12,16,28,14,17,0.1,2.33,13,0.76,0.05,1,72,10,0.56,133.35,0.59,8,57,320,47.44,FALSE
81,31,28,74,7,54,32,124,230,354,2274.9,0.03,36.74,83581.43,0.76,4643.41,21,14,5,34,17,11,0.14,2.43,9,0.82,0.08,1,46,11,1,61.92,1,10,37,141,32.11,TRUE
7,2,2,7,0,8,9,11,14,25,102.19,0.16,6.19,632.28,0.03,35.13,3,2,2,4,2,2,0.29,2,2,1,0.17,0,6,1,0,16.52,0.5,1,6,12,22.22,FALSE
57,17,6,29,28,70,31,217,348,565,3761.89,0.02,48.05,180758.79,1.25,10042.15,15,14,3,28,14,8,0.14,2,6,0.75,0.1,0,37,1,0,78.29,0.13,7,31,81,53.97,FALSE
134,5,39,127,7,91,24,220,306,526,3600.73,0.03,29.01,104460.67,1.2,5803.37,19,16,5,34,17,10,0.07,2.13,8,0.8,0.06,18,61,8,0.78,124.12,0.8,9,53,179,26.59,FALSE
12,3,2,11,1,8,14,11,21,32,142.7,0.1,9.63,1373.5,0.05,76.31,3,2,1,4,2,2,0.17,2,1,0.5,0.11,1,6,1,0,14.83,0.5,1,6,18,21.43,FALSE
17,4,0,16,1,8,13,13,20,33,144.95,0.09,10.56,1531,0.05,85.06,5,4,0,8,4,3,0.18,2,1,0.33,0.14,2,10,3,1,13.72,1,2,9,22,5.88,FALSE
106,51,14,106,0,71,20,192,229,421,2739.78,0.04,27.04,74089.87,0.91,4116.1,25,24,13,48,24,13,0.12,2,11,0.85,0.08,2,96,1,0,101.31,0.08,12,85,172,11.67,FALSE
33,23,17,23,10,13,17,43,114,157,770.38,0.04,28.12,21659.58,0.26,1203.31,13,12,0,24,12,7,0.21,2,1,0.14,0.09,3,27,5,0.67,27.4,0.71,6,22,74,54,FALSE
64,0,15,60,4,41,20,57,98,155,919.26,0.07,13.9,12780.02,0.31,710,19,8,5,16,8,13,0.2,2,6,0.46,0.16,1,42,1,0,66.12,0.08,4,31,80,24.05,FALSE
10,1,0,10,0,11,10,16,21,37,162.52,0.14,7.27,1181.93,0.05,65.66,3,2,4,4,2,2,0.2,2,2,1,0.17,0,9,1,0,22.35,0.5,1,9,12,0,FALSE
27,12,39,27,0,38,15,61,69,130,744.63,0.08,12.04,8964.95,0.25,498.05,5,4,4,8,4,3,0.11,2,1,0.33,0.04,1,18,1,0,61.85,0.33,2,17,79,59.09,FALSE
69,17,53,50,19,37,21,89,130,219,1282.9,0.04,25.26,32401.84,0.43,1800.1,29,22,0,50,25,15,0.22,2.27,1,0.07,0.11,2,55,9,0.57,50.79,0.6,14,42,140,59.02,FALSE
131,77,31,127,4,128,26,259,494,753,5471.89,0.04,26.3,143936.36,1.82,7996.46,19,18,6,36,18,10,0.08,2,10,1,0.04,1,69,1,0,208.02,0.1,9,61,240,21.6,FALSE
161,2,58,128,33,108,36,326,464,790,5664.24,0.02,54.33,307757.08,1.89,17097.62,49,42,8,90,45,25,0.16,2.14,9,0.36,0.11,0,117,12,0.46,104.25,0.48,24,94,233,41.55,FALSE
38,3,13,36,2,27,17,56,100,156,851.67,0.06,17.63,15014.65,0.28,834.15,6,2,5,4,2,4,0.11,2,4,1,0.07,0,30,1,0,48.31,0.25,1,28,55,29.41,FALSE
52,39,28,48,4,77,20,107,155,262,1729.18,0.07,13.9,24028.83,0.58,1334.93,13,12,7,24,12,7,0.13,2,7,1,0.06,1,33,1,0,124.44,0.14,6,28,120,40,FALSE
41,23,9,31,10,37,18,61,79,140,809.39,0.07,14.84,12009.6,0.27,667.2,9,8,5,16,8,5,0.12,2,5,1,0.07,1,21,5,1,54.55,1,4,18,74,38,FALSE
106,24,55,93,13,63,35,173,234,407,2692.19,0.02,48.06,129374.54,0.9,7187.47,33,28,7,60,30,17,0.16,2.14,6,0.35,0.09,1,79,7,0.38,56.02,0.41,16,64,186,42.24,FALSE
37,15,1,36,1,24,19,67,101,168,911.61,0.04,26.52,24176.72,0.3,1343.15,13,12,4,24,12,7,0.19,2,6,0.86,0.13,2,39,1,0,34.37,0.14,6,34,54,5.26,FALSE
21,2,2,21,0,16,12,23,39,62,298.06,0.12,8.63,2570.73,0.1,142.82,5,4,4,8,4,3,0.14,2,3,1,0.12,2,14,1,0,34.56,0.33,2,13,26,8.7,FALSE
153,12,65,130,23,95,38,258,349,607,4282.56,0.02,51.6,220979.91,1.43,12276.66,37,28,12,60,30,20,0.13,2.14,10,0.5,0.09,1,104,9,0.42,83,0.45,16,86,231,40.37,TRUE
27,6,0,21,6,18,22,40,58,98,521.54,0.04,24.44,12748.97,0.17,708.28,7,4,0,10,5,4,0.15,2.5,1,0.25,0.12,1,13,4,1,21.34,1,3,11,34,22.22,FALSE
8,4,10,8,0,4,7,5,9,14,48.43,0.23,4.38,211.89,0.02,11.77,3,2,0,4,2,2,0.25,2,1,0.5,0.18,0,5,1,0,11.07,0.5,1,5,11,55.56,FALSE
86,47,28,59,27,52,35,136,200,336,2164.83,0.02,45.77,99082.56,0.72,5504.59,15,10,7,20,10,9,0.1,2,6,0.67,0.06,1,50,1,0,47.3,0.11,5,43,162,48.25,FALSE
35,17,19,27,8,25,23,45,114,159,888.01,0.05,20.7,18381.79,0.3,1021.21,9,8,4,16,8,5,0.14,2,4,0.8,0.07,0,23,1,0,42.9,0.2,4,20,72,50,FALSE
36,10,0,31,5,25,12,69,72,141,734.53,0.06,16.56,12163.87,0.24,675.77,9,8,1,16,8,5,0.14,2,5,1,0.11,0,32,1,0,44.36,0.2,4,29,47,13.89,FALSE
15,3,0,15,0,8,11,14,28,42,178.41,0.1,9.63,1717.22,0.06,95.4,3,2,0,4,2,2,0.13,2,1,0.5,0.11,2,6,1,0,18.54,0.5,1,6,19,0,FALSE
7,1,0,7,0,5,10,12,15,27,105.49,0.08,12,1265.83,0.04,70.32,3,2,0,4,2,2,0.29,2,1,0.5,0.22,1,5,1,0,8.79,0.5,1,5,9,0,FALSE
20,5,3,18,2,14,13,26,41,67,318.58,0.08,12.07,3845.69,0.11,213.65,11,8,3,18,9,6,0.3,2.25,5,0.83,0.21,1,21,4,0.6,26.39,0.67,5,17,29,21.74,FALSE
111,46,96,91,20,68,28,250,318,568,3740.26,0.02,51.47,192513.32,1.25,10695.18,39,32,6,70,35,20,0.18,2.19,4,0.2,0.08,1,97,9,0.42,72.67,0.45,19,79,254,56.04,TRUE
32,6,22,22,10,19,20,42,72,114,602.54,0.05,22.11,13319.21,0.2,739.96,9,8,3,16,8,5,0.16,2,2,0.4,0.08,7,24,1,0,27.26,0.2,4,21,61,59.26,FALSE
91,35,59,82,9,68,32,190,285,475,3155.83,0.02,44.71,141084.24,1.05,7838.01,21,16,9,36,18,11,0.12,2.25,10,0.91,0.06,3,64,3,0.2,70.59,0.27,10,55,186,45.33,TRUE
22,1,12,22,0,20,17,27,54,81,421.97,0.09,11.48,4842.06,0.14,269,3,2,5,4,2,2,0.09,2,2,1,0.06,1,9,1,0,36.77,0.5,1,9,36,35.29,FALSE
64,13,0,62,2,57,8,100,114,214,1288.79,0.14,7.02,9044.12,0.43,502.45,17,16,5,32,16,9,0.14,2,9,1,0.12,0,59,1,0,183.65,0.11,8,52,78,3.13,FALSE
53,1,0,52,1,34,27,58,84,142,842.16,0.04,23.03,19394.56,0.28,1077.48,18,6,1,12,6,14,0.26,2,14,1,0.25,1,39,1,0,36.57,0.07,3,27,55,1.89,FALSE
14,0,0,14,0,14,11,18,38,56,260.06,0.14,7.07,1838.97,0.09,102.16,3,2,0,4,2,2,0.14,2,1,0.5,0.13,2,6,1,0,36.78,0.5,1,6,15,0,FALSE
17,0,0,17,0,4,9,9,20,29,107.31,0.1,10.13,1086.54,0.04,60.36,7,6,0,12,6,4,0.24,2,1,0.25,0.22,2,14,3,0.67,10.6,0.75,3,12,18,0,FALSE
9,3,2,9,0,9,9,11,15,26,108.42,0.18,5.5,596.3,0.04,33.13,3,2,2,4,2,2,0.22,2,2,1,0.13,0,6,1,0,19.71,0.5,1,6,15,18.18,FALSE
33,23,17,23,10,9,14,35,70,105,474.97,0.04,27.22,12929.85,0.16,718.32,13,12,0,24,12,7,0.21,2,1,0.14,0.09,3,27,5,0.67,17.45,0.71,6,22,74,54,FALSE
