%%-*- text -*-
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% This is a PROMISE data set made publicly available in order to encourage
% repeatable, verifiable, refutable, and/or improvable predictive models
% of software engineering.
%
% If you publish material based on PROMISE data sets then, please
% follow the acknowledgment guidelines posted on the PROMISE repository
% web page http://code.google.com/p/promisedata/ .
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

% 1. Title/Topic: PC4/ defect prediction
%
% (c) 2007 : Tim Menzies  : tim@menzies.us 
% This data set is distributed under the
% Creative Commons Attribution-Share Alike 3.0 License
% http://creativecommons.org/licenses/by-sa/3.0/
%
% You are free:
%
%    * to Share -- copy, distribute and transmit the work
%    * to Remix -- to adapt the work
%
% Under the following conditions:
%
% Attribution. You must attribute the work in the manner specified by
% the author or licensor (but not in any way that suggests that they endorse
% you or your use of the work).
%
% Share Alike. If you alter, transform, or build upon this work, you
% may distribute the resulting work only under the same, similar or a 
% compatible license.
%
%    * For any reuse or distribution, you must make clear to others the 
%      license terms of this work.
%    * Any of the above conditions can be waived if you get permission from 
%      the copyright holder.
%    * Apart from the remix rights granted under this license, nothing in 
%      this license impairs or restricts the author's moral rights.
 
% For more deatils on this data set, see 
% http://promisedata.org/repository/data/kc2/kc2.arff

@relation pc4
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
7,1,0,7,0,6,11,9,19,28,114.45,0.12,8.25,944.2,0.04,52.46,3,0,1,0,0,2,0.29,0,2,1,0.2,0,6,1,0,13.87,0.5,0,6,10,0,FALSE
6,3,0,6,0,3,6,3,8,11,34.87,0.33,3,104.61,0.01,5.81,3,2,1,4,2,2,0.33,2,2,1,0.18,0,5,1,0,11.62,0.5,1,5,11,0,FALSE
5,1,0,5,0,6,10,10,14,24,96,0.12,8.33,800,0.03,44.44,3,2,1,4,2,2,0.4,2,2,1,0.25,3,7,1,0,11.52,0.5,1,7,8,0,FALSE
7,4,1,7,0,7,7,15,21,36,137.06,0.13,7.5,1027.99,0.05,57.11,1,0,1,0,0,1,0.14,0,1,1,0.07,1,2,1,0,18.28,1,0,3,14,12.5,FALSE
9,5,0,5,4,5,12,17,19,36,147.15,0.05,20.4,3001.83,0.05,166.77,7,4,0,10,5,4,0.44,2,1,0.25,0.25,2,11,1,0,7.21,0.25,3,9,16,44.44,FALSE
10,1,0,9,1,6,13,13,27,40,169.92,0.07,14.08,2393,0.06,132.94,11,6,2,16,8,6,0.6,2,4,0.67,0.46,1,18,5,0,12.07,0.83,5,14,13,10,FALSE
6,4,6,6,0,8,5,13,14,27,99.91,0.25,4.05,405.89,0.03,22.55,1,0,2,0,0,1,0.17,0,1,1,0.06,0,5,1,0,24.59,1,0,6,18,50,FALSE
59,6,4,59,0,34,22,122,161,283,1643.48,0.03,39.47,64869.18,0.55,3603.84,35,0,8,0,0,18,0.31,0,11,0.61,0.16,2,77,12,0,41.64,0.67,0,61,113,6.35,FALSE
48,23,16,41,7,25,17,56,113,169,911.3,0.05,19.04,17351.18,0.3,963.95,19,18,5,36,18,10,0.21,2,5,0.5,0.11,0,40,1,0,47.86,0.1,9,32,89,35.94,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,7,1,0,4,0.57,0.54,0,29,1,0,0,0.14,0,24,13,0,FALSE
4,3,0,4,0,6,11,8,23,31,126.71,0.14,7.33,929.22,0.04,51.62,1,0,1,0,0,1,0.25,0,1,1,0.04,0,3,1,0,17.28,1,0,4,23,0,FALSE
10,5,0,10,0,8,8,15,19,34,136,0.13,7.5,1020,0.05,56.67,5,0,3,0,0,3,0.3,0,3,1,0.18,0,13,1,0,18.13,0.33,0,12,17,0,FALSE
12,1,0,12,0,18,12,22,33,55,269.88,0.14,7.33,1979.11,0.09,109.95,3,2,2,4,2,2,0.17,2,2,1,0.13,1,7,1,0,36.8,0.5,1,7,15,0,FALSE
8,1,0,8,0,6,10,8,12,20,80,0.15,6.67,533.33,0.03,29.63,1,0,1,0,0,1,0.13,0,1,1,0.1,4,2,1,0,12,1,0,3,10,0,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
33,10,4,31,2,14,14,43,102,145,697.07,0.05,21.5,14986.93,0.23,832.61,5,4,1,8,4,3,0.09,2,3,1,0.06,1,13,1,0,32.42,0.33,2,12,49,16.21,FALSE
52,48,26,50,2,46,17,108,159,267,1595.93,0.05,19.96,31849.29,0.53,1769.4,5,2,7,6,3,3,0.06,3,2,0.67,0.02,0,14,3,1,79.97,1,2,13,128,35.9,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,1,0,1,0.17,0.6,2,18,5,0,0,0.83,0,14,10,0,FALSE
42,14,12,39,3,17,21,46,76,122,640.25,0.04,28.41,18190.55,0.21,1010.59,13,12,3,24,12,7,0.17,2,4,0.57,0.1,1,28,1,0,22.53,0.14,6,23,70,27.78,TRUE
6,7,5,6,0,9,7,12,18,30,120,0.21,4.67,560,0.04,31.11,1,0,2,0,0,1,0.17,0,1,1,0.05,0,3,1,0,25.71,1,0,4,20,45.45,FALSE
27,13,6,27,0,13,13,38,95,133,625.16,0.05,19,11878.01,0.21,659.89,3,2,1,4,2,2,0.07,2,1,0.5,0.04,1,7,1,0,32.9,0.5,1,7,48,18.18,FALSE
8,5,0,8,0,9,10,17,19,36,152.93,0.11,9.44,1444.3,0.05,80.24,3,2,2,4,2,2,0.25,2,2,1,0.12,3,8,1,0,16.19,0.5,1,8,17,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,1,1,0,1,1,0,0,56,1,0,0,1,0,44,802,0,FALSE
33,21,9,28,5,32,10,51,70,121,652.47,0.13,7.97,5199.37,0.22,288.85,7,6,13,12,6,4,0.12,2,4,1,0.06,0,26,1,0,81.88,0.25,3,24,65,33.33,TRUE
4,0,0,4,0,5,9,6,9,15,57.11,0.19,5.4,308.4,0.02,17.13,3,2,1,6,3,2,0.5,3,2,1,0.33,0,5,1,0,10.58,0.5,2,5,6,0,FALSE
3,3,0,3,0,2,6,2,7,9,27,0.33,3,81,0.01,4.5,1,0,0,0,0,1,0.33,0,1,1,0.13,1,1,1,0,9,1,0,2,8,0,FALSE
9,1,0,9,0,8,8,12,15,27,108,0.17,6,648,0.04,36,3,0,1,0,0,2,0.22,0,2,1,0.18,3,7,1,0,18,0.5,0,7,11,0,FALSE
8,1,0,8,0,4,9,9,15,24,88.81,0.1,10.13,899.21,0.03,49.96,1,0,0,0,0,1,0.13,0,1,1,0.09,2,1,1,0,8.77,1,0,2,11,0,FALSE
16,11,18,16,0,24,8,34,38,72,360,0.18,5.67,2040,0.12,113.33,1,0,8,0,0,1,0.06,0,1,1,0.02,0,16,1,0,63.53,1,0,17,47,52.94,FALSE
2,0,0,2,0,5,10,7,23,30,117.21,0.14,7,820.45,0.04,45.58,1,0,1,0,0,1,0.5,0,1,1,0.2,0,3,1,0,16.74,1,0,4,5,0,FALSE
7,7,2,7,0,4,10,8,30,38,144.68,0.1,10,1446.79,0.05,80.38,1,0,2,0,0,1,0.14,0,1,1,0.06,0,3,1,0,14.47,1,0,4,18,22.22,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
60,33,20,51,9,29,25,104,168,272,1565.33,0.02,44.83,70169.94,0.52,3898.33,29,24,7,52,26,15,0.25,2,8,0.53,0.13,0,67,3,0,34.92,0.2,14,54,115,36.25,FALSE
11,4,1,11,0,12,14,20,28,48,225.62,0.09,11.67,2632.25,0.08,146.24,5,2,2,6,3,3,0.27,3,2,0.67,0.18,3,9,3,1,19.34,1,2,8,17,8.33,FALSE
22,11,3,16,6,19,12,39,56,95,470.65,0.08,12.32,5796.41,0.16,322.02,3,2,3,4,2,2,0.09,2,1,0.5,0.05,0,8,1,0,38.22,0.5,1,8,38,36,FALSE
36,17,6,23,13,16,18,38,65,103,524.01,0.05,21.38,11200.69,0.17,622.26,11,6,3,16,8,6,0.17,2,4,0.67,0.1,1,21,5,0,24.52,0.83,5,17,61,45.24,TRUE
10,8,3,10,0,15,7,19,21,40,178.38,0.23,4.43,790.81,0.06,43.93,3,2,4,4,2,2,0.2,2,2,1,0.08,4,8,1,0,40.24,0.5,1,8,26,23.08,FALSE
8,1,0,8,0,9,14,20,25,45,203.56,0.06,15.56,3166.49,0.07,175.92,7,0,1,0,0,4,0.5,0,2,0.5,0.36,1,13,3,0,13.09,0.75,0,11,11,0,FALSE
12,7,9,6,6,8,7,18,36,54,210.97,0.13,7.88,1661.41,0.07,92.3,3,2,0,4,2,2,0.17,2,1,0.5,0.06,4,6,1,0,26.79,0.5,1,6,33,71.43,FALSE
45,21,7,44,1,21,23,44,100,144,786.16,0.04,24.1,18942.67,0.26,1052.37,10,0,1,0,0,9,0.2,0,2,0.22,0.12,1,21,1,0,32.63,0.11,0,14,75,15.38,FALSE
20,1,0,20,0,12,13,38,100,138,640.85,0.05,20.58,13190.87,0.21,732.83,17,0,5,0,0,9,0.45,0,8,0.89,0.33,0,41,1,0,31.13,0.11,0,34,27,0,FALSE
96,17,10,94,2,36,26,109,168,277,1649.31,0.03,39.36,64918.77,0.55,3606.6,23,16,6,32,16,1,0.01,2,1,1,0.01,0,58,1,0,41.9,1,8,46,125,11.32,FALSE
6,1,0,6,0,6,10,9,25,34,136,0.13,7.5,1020,0.05,56.67,5,0,2,0,0,3,0.5,0,2,0.67,0.23,0,11,1,0,18.13,0.33,0,10,13,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0.02,1,2,1,0,0,1,0,3,62,0,FALSE
8,1,0,8,0,6,11,13,37,50,204.37,0.08,11.92,2435.45,0.07,135.3,7,0,2,0,0,4,0.5,0,3,0.75,0.27,0,16,1,0,17.15,0.25,0,14,15,0,FALSE
8,3,0,8,0,7,8,8,11,19,74.23,0.22,4.57,339.34,0.02,18.85,3,2,1,4,2,2,0.25,2,2,1,0.15,1,5,1,0,16.23,0.5,1,5,13,0,FALSE
4,0,0,4,0,4,7,4,7,11,38.05,0.29,3.5,133.19,0.01,7.4,1,0,1,0,0,1,0.25,0,1,1,0.2,1,2,1,0,10.87,1,0,3,5,0,FALSE
16,1,0,16,0,9,13,15,29,44,196.21,0.09,10.83,2125.66,0.07,118.09,5,2,1,6,3,3,0.19,3,2,0.67,0.16,1,8,3,1,18.11,1,2,7,19,0,FALSE
31,11,16,25,6,17,13,47,55,102,500.5,0.06,17.97,8994.33,0.17,499.69,5,0,4,0,0,3,0.1,0,2,0.67,0.05,0,20,1,0,27.85,0.33,0,19,60,46.81,FALSE
0,0,0,0,0,3,6,4,8,12,38.04,0.25,4,152.16,0.01,8.45,3,0,0,0,0,2,1,0,1,0.5,2,0,6,1,0,9.51,0.5,0,6,1,0,FALSE
10,0,2,9,1,10,12,13,20,33,147.16,0.13,7.8,1147.86,0.05,63.77,5,4,1,8,4,3,0.3,2,2,0.67,0.21,3,9,1,0,18.87,0.33,2,8,14,25,FALSE
11,3,1,11,0,11,10,17,26,43,188.87,0.13,7.73,1459.45,0.06,81.08,1,0,3,0,0,1,0.09,0,1,1,0.03,0,4,1,0,24.44,1,0,5,33,8.33,FALSE
15,1,0,15,0,8,12,26,70,96,414.91,0.05,19.5,8090.65,0.14,449.48,13,0,3,0,0,7,0.47,0,6,0.86,0.32,0,31,1,0,21.28,0.14,0,26,22,0,FALSE
14,7,15,12,2,12,7,19,31,50,212.4,0.18,5.54,1177.03,0.07,65.39,1,0,4,0,0,1,0.07,0,1,1,0.03,0,5,1,0,38.33,1,0,6,38,58.62,FALSE
9,1,0,7,2,8,17,13,22,35,162.53,0.07,13.81,2245.01,0.05,124.72,7,4,0,10,5,4,0.44,2,1,0.25,0.33,1,11,3,0,11.77,0.75,3,9,12,22.22,FALSE
12,9,3,9,3,12,19,32,53,85,421.11,0.04,25.33,10668.04,0.14,592.67,9,0,1,0,0,5,0.42,0,2,0.4,0.19,1,17,1,0,16.62,0.2,0,14,26,40,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,5,1,0,5,1,0.36,1,14,5,1,0,1,0,11,14,0,FALSE
15,1,0,15,0,12,9,25,45,70,307.46,0.11,9.38,2882.46,0.1,160.14,1,0,0,0,0,1,0.07,0,1,1,0.06,3,1,1,0,32.8,1,0,2,17,0,FALSE
10,1,1,10,0,10,8,22,20,42,175.14,0.11,8.8,1541.2,0.06,85.62,5,4,0,8,4,3,0.3,2,1,0.33,0.18,3,12,1,0,19.9,0.33,2,11,17,9.09,FALSE
9,15,6,9,0,9,6,9,19,28,109.39,0.33,3,328.18,0.04,18.23,1,0,7,0,0,1,0.11,0,1,1,0.03,0,8,1,0,36.46,1,0,9,32,40,FALSE
2,1,0,2,0,1,3,1,3,4,8,0.67,1.5,12,0,0.67,1,0,0,0,0,1,0.5,0,1,1,0.2,1,1,1,0,5.33,1,0,2,5,0,FALSE
5,0,0,5,0,4,6,4,7,11,36.54,0.33,3,109.62,0.01,6.09,1,0,1,0,0,1,0.2,0,1,1,0.17,2,2,1,0,12.18,1,0,3,6,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0.5,0.02,0,6,1,0,0,0.5,0,6,84,0,FALSE
18,1,0,18,0,13,13,34,89,123,578.15,0.06,17,9828.62,0.19,546.03,15,0,6,0,0,8,0.44,0,7,0.88,0.32,0,36,1,0,34.01,0.13,0,30,25,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,1,0,1,0.2,0.04,0,37,4,0,0,0.8,0,29,135,0,FALSE
22,11,5,22,0,13,20,43,73,116,585.15,0.03,33.08,19354.95,0.2,1075.28,9,8,0,16,8,5,0.23,2,1,0.2,0.11,0,18,1,0,17.69,0.2,4,15,44,18.52,FALSE
4,3,0,4,0,3,4,3,5,8,22.46,0.5,2,44.92,0.01,2.5,1,0,1,0,0,1,0.25,0,1,1,0.11,0,2,1,0,11.23,1,0,3,9,0,FALSE
6,1,0,6,0,5,6,7,14,21,72.65,0.24,4.2,305.12,0.02,16.95,5,0,2,0,0,3,0.5,0,2,0.67,0.38,1,11,1,0,17.3,0.33,0,10,8,0,FALSE
37,9,5,37,0,26,19,64,75,139,763.37,0.04,23.38,17851.06,0.25,991.73,11,8,5,18,9,6,0.16,2,3,0.5,0.11,0,27,3,0,32.64,0.5,5,23,53,11.9,FALSE
16,8,7,15,1,9,9,25,37,62,258.54,0.08,12.5,3231.69,0.09,179.54,3,2,0,4,2,2,0.13,2,1,0.5,0.06,1,7,1,0,20.68,0.5,1,7,33,34.78,TRUE
23,18,27,19,4,17,18,40,69,109,559.09,0.05,21.18,11839.59,0.19,657.76,7,4,1,10,5,4,0.17,2,2,0.5,0.06,2,12,3,0,26.4,0.75,3,10,69,62,FALSE
7,1,0,7,0,4,7,8,10,18,62.27,0.14,7,435.89,0.02,24.22,3,0,0,0,0,2,0.29,0,1,0.5,0.22,2,6,1,0,8.9,0.5,0,6,9,0,FALSE
11,3,0,7,4,9,9,10,15,25,104.25,0.2,5,521.24,0.03,28.96,5,4,1,8,4,3,0.27,2,2,0.67,0.19,1,9,1,0,20.85,0.33,2,8,16,36.36,TRUE
6,3,0,6,0,4,6,8,8,16,53.15,0.17,6,318.91,0.02,17.72,3,2,0,4,2,2,0.33,2,1,0.5,0.18,0,6,1,0,8.86,0.5,1,6,11,0,FALSE
40,3,5,40,0,46,27,133,154,287,1776.48,0.03,39.03,69340.63,0.59,3852.26,19,0,12,0,0,10,0.25,0,8,0.8,0.2,2,62,3,0,45.51,0.3,0,54,49,11.11,FALSE
21,16,12,9,12,25,12,28,46,74,385.5,0.15,6.72,2590.56,0.13,143.92,3,2,14,4,2,2,0.1,2,2,1,0.04,0,19,1,0,57.37,0.5,1,19,51,72.73,TRUE
8,3,0,8,0,7,11,13,36,49,204.33,0.1,10.21,2087.05,0.07,115.95,7,6,3,12,6,4,0.5,2,3,0.75,0.24,0,16,1,0,20,0.25,3,14,17,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,6,1,0,2,0.33,0.43,2,22,6,1,0,1,0,18,14,0,FALSE
9,5,0,7,2,8,8,11,16,27,108,0.18,5.5,594,0.04,33,1,0,1,0,0,1,0.11,0,1,1,0.05,3,2,1,0,19.64,1,0,3,19,22.22,FALSE
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
10,1,0,10,0,6,10,17,45,62,248,0.07,14.17,3513.33,0.08,195.19,9,0,2,0,0,5,0.5,0,4,0.8,0.29,0,21,1,0,17.51,0.2,0,18,17,0,FALSE
6,5,1,6,0,6,7,7,11,18,66.61,0.24,4.08,271.98,0.02,15.11,1,0,1,0,0,1,0.17,0,1,1,0.07,1,2,1,0,16.3,1,0,3,14,14.29,FALSE
0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,1,0,FALSE
39,21,9,35,4,19,22,52,79,131,701.84,0.03,30.11,21129.06,0.23,1173.84,17,10,2,22,11,10,0.26,2,2,0.2,0.14,0,32,1,0,23.31,0.1,6,24,71,27.08,FALSE
8,3,5,6,2,7,14,13,20,33,144.95,0.08,13,1884.3,0.05,104.68,5,4,0,8,4,3,0.38,2,1,0.33,0.15,3,10,1,0,11.15,0.33,2,9,20,53.85,TRUE
3,0,0,3,0,3,7,3,9,12,39.86,0.29,3.5,139.52,0.01,7.75,3,2,0,4,2,2,0.67,2,1,0.5,0.4,3,5,1,0,11.39,0.5,1,5,5,0,FALSE
30,9,5,20,10,16,11,50,60,110,523.03,0.06,17.19,8989.71,0.17,499.43,3,2,3,4,2,2,0.07,2,2,1,0.04,0,9,1,0,30.43,0.5,1,9,46,42.86,TRUE
43,1,3,41,2,25,27,84,162,246,1402.31,0.02,45.36,63608.7,0.47,3533.82,20,0,5,0,0,12,0.28,0,9,0.75,0.25,2,50,7,0,30.92,0.58,0,40,48,10.87,FALSE
10,12,5,7,3,10,6,18,27,45,180,0.19,5.4,972,0.06,54,1,0,5,0,0,1,0.1,0,1,1,0.03,0,8,1,0,33.33,1,0,9,29,53.33,TRUE
13,15,3,13,0,19,15,34,59,93,473.13,0.07,13.42,6349.96,0.16,352.78,5,2,4,6,3,3,0.23,3,3,1,0.09,0,16,1,0,35.25,0.33,2,15,33,18.75,FALSE
19,15,8,11,8,29,5,37,37,74,376.47,0.31,3.19,1200.82,0.13,66.71,1,0,8,0,0,1,0.05,0,1,1,0.01,2,11,1,0,118.03,1,0,12,134,59.26,FALSE
67,40,78,52,15,36,21,111,185,296,1726.54,0.03,32.38,55896.59,0.58,3105.37,21,14,6,34,17,11,0.16,2,6,0.55,0.06,0,42,9,0,53.33,0.82,10,33,196,64.14,FALSE
22,5,1,19,3,9,15,28,55,83,380.55,0.04,23.33,8879.54,0.13,493.31,5,4,0,8,4,3,0.14,2,1,0.33,0.1,1,10,1,0,16.3,0.33,2,9,30,17.39,FALSE
210,14,0,155,55,601,10,1403,1430,2833,26219.5,0.09,11.67,306039.54,8.74,17002.2,1,0,1,0,0,1,0,0,1,1,0,0,196,1,0,2246.32,1,0,197,226,26.19,TRUE
6,1,0,6,0,4,9,8,18,26,96.21,0.11,9,865.9,0.03,48.11,7,0,1,0,0,4,0.67,0,2,0.5,0.5,1,14,4,1,10.69,1,0,12,8,0,FALSE
48,26,7,38,10,15,11,118,159,277,1302.02,0.02,43.27,56334.14,0.43,3129.67,5,4,1,8,4,3,0.06,2,1,0.33,0.04,0,17,1,0,30.09,0.33,2,16,83,30.91,TRUE
12,6,13,12,0,12,14,20,28,48,225.62,0.09,11.67,2632.25,0.08,146.24,5,2,4,6,3,3,0.25,3,1,0.33,0.09,1,11,1,0,19.34,0.33,2,10,33,52,FALSE
13,1,0,13,0,12,14,18,27,45,211.52,0.1,10.5,2220.96,0.07,123.39,5,2,2,6,3,3,0.23,3,2,0.67,0.19,0,9,3,1,20.14,1,2,8,16,0,FALSE
11,12,13,11,0,13,10,17,23,40,180.94,0.15,6.54,1183.09,0.06,65.73,5,4,2,8,4,3,0.27,2,1,0.33,0.08,0,11,1,0,27.67,0.33,2,10,37,54.17,FALSE
57,2,0,57,0,55,16,215,267,482,2964.18,0.03,31.27,92697.93,0.99,5149.89,143,0,8,0,0,72,1.26,0,71,0.99,1.18,0,221,70,0,94.78,0.97,0,151,61,0,FALSE
94,15,49,92,2,49,22,157,269,426,2619.79,0.03,35.24,92334.31,0.87,5129.68,33,30,12,62,31,1,0.01,2,1,1,0.01,1,79,1,0,74.33,1,16,64,160,35.66,FALSE
3,3,2,3,0,3,6,4,7,11,34.87,0.25,4,139.48,0.01,7.75,1,0,1,0,0,1,0.33,0,1,1,0.1,0,2,1,0,8.72,1,0,3,10,40,FALSE
84,53,22,72,12,35,24,182,269,451,2653.07,0.02,62.4,165551.69,0.88,9197.32,27,18,2,44,22,14,0.17,2,8,0.57,0.09,0,55,8,0,42.52,0.57,13,43,161,32.08,FALSE
45,2,0,39,6,23,17,95,110,205,1091,0.03,35.11,38303.42,0.36,2127.97,23,18,0,40,20,12,0.27,2,1,0.08,0.22,7,48,6,0,31.07,0.5,11,38,55,13.33,FALSE
8,1,0,8,0,5,12,14,20,34,138.97,0.06,16.8,2334.76,0.05,129.71,5,0,1,0,0,3,0.38,0,2,0.67,0.25,0,9,1,0,8.27,0.33,0,8,12,0,FALSE
51,30,27,42,9,24,16,90,123,213,1133.57,0.03,30,34007.12,0.38,1889.28,21,20,7,40,20,11,0.22,2,5,0.45,0.1,3,49,7,0,37.79,0.64,10,40,111,46.15,FALSE
6,8,4,5,1,4,4,4,11,15,45,0.5,2,90,0.02,5,1,0,4,0,0,1,0.17,0,1,1,0.05,0,5,1,0,22.5,1,0,6,20,50,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,1,0,1,0.33,0.23,1,11,1,0,0,0.33,0,10,13,0,FALSE
8,4,0,8,0,6,6,22,35,57,204.34,0.09,11,2247.77,0.07,124.88,1,0,0,0,0,1,0.13,0,1,1,0.07,1,1,1,0,18.58,1,0,2,14,0,FALSE
36,3,0,36,0,26,24,95,135,230,1298.09,0.02,43.85,56916.12,0.43,3162.01,37,0,3,0,0,19,0.53,0,6,0.32,0.48,3,68,11,0,29.61,0.58,0,51,40,0,FALSE
22,20,10,18,4,21,14,33,52,85,435.99,0.09,11,4795.88,0.15,266.44,5,4,11,8,4,3,0.14,2,2,0.67,0.06,0,20,1,0,39.64,0.33,2,19,54,43.75,TRUE
52,40,27,42,10,22,18,75,119,194,1032.45,0.03,30.68,31677.57,0.34,1759.86,11,8,2,18,9,6,0.12,2,5,0.83,0.05,1,23,6,1,33.65,1,5,19,120,46.84,FALSE
12,4,0,11,1,13,10,17,20,37,167.37,0.15,6.54,1094.35,0.06,60.8,3,2,1,4,2,2,0.17,2,1,0.5,0.11,2,6,1,0,25.6,0.5,1,6,18,8.33,FALSE
22,8,1,18,4,6,7,49,89,138,510.66,0.03,28.58,14596.38,0.17,810.91,1,0,0,0,0,1,0.05,0,1,1,0.03,0,1,1,0,17.87,1,0,2,33,21.74,TRUE
6,0,0,6,0,5,7,6,12,18,64.53,0.24,4.2,271.02,0.02,15.06,1,0,3,0,0,1,0.17,0,1,1,0.13,0,4,1,0,15.36,1,0,5,8,0,FALSE
4,5,9,4,0,7,7,7,10,17,64.73,0.29,3.5,226.54,0.02,12.59,1,0,2,0,0,1,0.25,0,1,1,0.05,0,3,1,0,18.49,1,0,4,20,69.23,FALSE
30,18,8,25,5,14,17,35,51,86,426.06,0.05,21.25,9053.79,0.14,502.99,9,8,2,16,8,5,0.17,2,2,0.4,0.09,0,19,1,0,20.05,0.2,4,16,58,34.21,TRUE
21,10,13,19,2,9,8,52,78,130,531.37,0.04,23.11,12280.56,0.18,682.25,3,2,1,4,2,2,0.1,2,1,0.5,0.04,0,8,1,0,22.99,0.5,1,8,45,44.12,FALSE
7,3,0,7,0,5,8,9,15,24,88.81,0.14,7.2,639.44,0.03,35.52,3,2,0,4,2,2,0.29,2,1,0.5,0.17,0,6,1,0,12.33,0.5,1,6,12,0,FALSE
6,1,0,6,0,6,11,9,26,35,143.06,0.12,8.25,1180.25,0.05,65.57,5,0,2,0,0,3,0.5,0,2,0.67,0.23,0,11,1,0,17.34,0.33,0,10,13,0,FALSE
10,9,5,10,0,9,10,20,32,52,220.89,0.09,11.11,2454.36,0.07,136.35,1,0,3,0,0,1,0.1,0,1,1,0.04,1,4,1,0,19.88,1,0,5,26,33.33,FALSE
94,31,77,85,9,29,21,113,156,269,1518.2,0.02,40.91,62115.21,0.51,3450.85,25,0,5,0,0,14,0.15,0,12,0.86,0.07,3,54,12,0,37.11,0.86,0,42,204,50.29,FALSE
21,2,2,21,0,12,8,107,116,223,963.79,0.03,35.67,34375.18,0.32,1909.73,1,0,0,0,0,1,0.05,0,1,1,0.04,2,1,1,0,27.02,1,0,2,28,8.7,FALSE
36,0,0,36,0,16,19,32,97,129,661.68,0.05,19,12571.87,0.22,698.44,20,0,6,0,0,13,0.36,0,6,0.46,0.34,0,40,12,0,34.83,0.92,0,29,38,0,FALSE
17,3,8,17,0,11,13,20,26,46,210.91,0.08,11.82,2492.55,0.07,138.48,7,0,2,0,0,4,0.24,0,2,0.5,0.14,7,15,3,0,17.85,0.75,0,13,29,32,FALSE
27,6,10,23,4,17,17,37,64,101,513.83,0.05,18.5,9505.92,0.17,528.11,6,0,2,0,0,5,0.19,0,5,1,0.11,2,13,1,0,27.77,0.2,0,10,45,37.84,FALSE
