@relation MW1
 
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute c {FALSE,TRUE}

@data
6,3,5,6,0,10,10,14,17,31,133.98,0.14,7,937.86,0.04,52.1,3,2,3,4,2,2,0.33,2,2,1,0.13,2,9,1,0,19.14,0.5,1,9,15,45.45,FALSE
16,1,0,16,0,17,8,28,29,57,264.7,0.15,6.59,1743.9,0.09,96.88,11,10,2,20,10,6,0.38,2,6,1,0.33,2,21,1,0,40.18,0.17,5,17,18,0,FALSE
24,6,5,24,0,23,16,26,41,67,354.12,0.11,9.04,3202.49,0.12,177.92,6,2,6,4,2,4,0.17,2,4,1,0.11,0,17,1,0,39.16,0.25,1,15,36,17.24,FALSE
11,1,0,11,0,14,9,20,25,45,203.56,0.16,6.43,1308.6,0.07,72.7,5,4,4,8,4,3,0.27,2,3,1,0.23,0,13,1,0,31.66,0.33,2,12,13,0,FALSE
51,18,13,51,0,68,22,190,215,405,2629.2,0.03,30.74,80809.25,0.88,4489.4,7,6,9,12,6,4,0.08,2,3,0.75,0.05,0,37,1,0,85.54,0.25,3,35,83,20.31,FALSE
5,1,0,5,0,8,8,13,13,26,104,0.15,6.5,676,0.03,37.56,3,2,0,4,2,2,0.4,2,1,0.5,0.29,0,6,1,0,16,0.5,1,6,7,0,FALSE
43,13,17,43,0,38,15,71,99,170,973.75,0.07,14.01,13645.26,0.32,758.07,9,8,7,16,8,5,0.12,2,5,1,0.07,0,28,1,0,69.49,0.2,4,25,74,28.33,TRUE
21,5,3,21,0,20,11,37,36,73,361.66,0.1,10.17,3679.85,0.12,204.44,3,2,3,4,2,2,0.1,2,2,1,0.07,2,7,1,0,35.54,0.5,1,7,30,12.5,FALSE
20,3,0,20,0,15,12,19,32,51,242.5,0.13,7.6,1842.99,0.08,102.39,8,4,5,8,4,5,0.25,2,5,1,0.21,0,17,1,0,31.91,0.2,2,14,24,0,FALSE
9,1,0,9,0,7,6,9,10,19,70.31,0.26,3.86,271.19,0.02,15.07,3,2,2,4,2,2,0.22,2,2,1,0.18,0,6,1,0,18.23,0.5,1,6,11,0,FALSE
19,9,15,19,0,14,10,30,31,61,279.68,0.09,10.71,2996.6,0.09,166.48,5,4,3,8,4,3,0.16,2,3,1,0.07,2,19,1,0,26.1,0.33,2,18,44,44.12,FALSE
19,7,2,19,0,22,7,28,31,59,286.62,0.22,4.45,1276.77,0.1,70.93,3,2,5,4,2,2,0.11,2,2,1,0.07,0,13,1,0,64.34,0.5,1,13,29,9.52,FALSE
12,2,5,12,0,8,12,13,21,34,146.95,0.1,9.75,1432.72,0.05,79.6,3,2,2,4,2,2,0.17,2,2,1,0.1,2,9,1,0,15.07,0.5,1,9,20,29.41,FALSE
6,0,1,6,0,8,5,8,9,17,62.91,0.4,2.5,157.27,0.02,8.74,3,2,3,4,2,2,0.33,2,2,1,0.25,2,7,1,0,25.16,0.5,1,7,8,14.29,FALSE
16,7,2,16,0,18,9,22,28,50,237.74,0.18,5.5,1307.59,0.08,72.64,5,4,5,8,4,3,0.19,2,3,1,0.12,0,15,1,0,43.23,0.33,2,14,26,11.11,FALSE
23,5,3,23,0,34,9,47,55,102,553.48,0.16,6.22,3442.96,0.18,191.28,5,2,13,4,2,3,0.13,2,3,1,0.09,2,24,1,0,88.98,0.33,1,23,32,11.54,FALSE
24,4,2,24,0,35,8,47,55,102,553.48,0.19,5.37,2972.97,0.18,165.17,7,4,14,8,4,4,0.17,2,4,1,0.13,2,30,1,0,103.04,0.25,2,28,31,7.69,FALSE
9,4,6,9,0,6,11,13,18,31,126.71,0.08,11.92,1509.98,0.04,83.89,5,4,0,8,4,3,0.33,2,1,0.33,0.15,2,9,1,0,10.63,0.33,2,8,20,40,FALSE
48,12,4,48,0,30,14,59,101,160,873.51,0.07,13.77,12025.31,0.29,668.07,5,4,10,8,4,3,0.06,2,3,1,0.05,1,21,1,0,63.45,0.33,2,20,65,7.69,FALSE
12,3,2,12,0,12,8,14,16,30,129.66,0.21,4.67,605.07,0.04,33.61,5,4,0,8,4,3,0.25,2,1,0.33,0.17,2,10,1,0,27.78,0.33,2,9,18,14.29,FALSE
17,11,10,17,0,33,12,61,63,124,680.99,0.09,11.09,7552.8,0.23,419.6,5,2,4,6,3,3,0.18,3,2,0.67,0.08,0,18,3,1,61.4,1,2,17,39,37.04,FALSE
20,1,0,20,0,18,10,21,31,52,249.98,0.17,5.83,1458.23,0.08,81.01,5,4,3,8,4,3,0.15,2,3,1,0.14,0,13,1,0,42.85,0.33,2,12,22,0,FALSE
12,2,0,12,0,13,11,14,25,39,178.81,0.17,5.92,1059.13,0.06,58.84,7,6,4,12,6,4,0.33,2,3,0.75,0.27,0,15,1,0,30.19,0.25,3,13,15,0,TRUE
8,3,0,8,0,12,6,14,15,29,120.93,0.29,3.5,423.25,0.04,23.51,5,4,4,8,4,3,0.38,2,3,1,0.25,0,12,1,0,34.55,0.33,2,11,12,0,FALSE
27,9,5,27,0,25,18,59,79,138,748.82,0.05,21.24,15905.03,0.25,883.61,5,4,2,8,4,3,0.11,2,2,0.67,0.07,2,12,3,1,35.26,1,2,11,42,15.63,FALSE
19,2,0,19,0,22,15,32,45,77,401.13,0.09,10.91,4375.94,0.13,243.11,8,2,7,4,2,6,0.32,2,6,1,0.27,0,17,1,0,36.77,0.17,1,13,22,0,FALSE
31,6,6,31,0,31,12,58,72,130,705.41,0.09,11.23,7918.85,0.24,439.94,13,12,7,24,12,7,0.23,2,6,0.86,0.16,0,31,1,0,62.84,0.14,6,26,44,16.21,FALSE
15,3,1,15,0,11,12,18,23,41,185.47,0.1,9.82,1820.94,0.06,101.16,7,6,3,12,6,4,0.27,2,3,0.75,0.2,1,16,3,0,18.89,0.75,3,14,20,6.25,FALSE
34,6,2,34,0,38,20,61,70,131,767.4,0.06,16.05,12318.72,0.26,684.37,15,12,11,26,13,8,0.24,2.17,7,0.88,0.19,0,37,7,0,47.8,0.88,7,31,43,5.56,FALSE
14,3,0,14,0,13,12,15,25,40,185.75,0.14,6.92,1285.99,0.06,71.44,3,2,2,4,2,2,0.14,2,2,1,0.11,0,8,1,0,26.83,0.5,1,8,18,0,FALSE
10,1,1,10,0,7,12,9,17,26,110.45,0.13,7.71,852.01,0.04,47.33,3,2,1,4,2,2,0.2,2,1,0.5,0.15,2,7,1,0,14.32,0.5,1,7,13,9.09,FALSE
38,3,3,37,1,33,8,51,61,112,600.05,0.16,6.18,3709.37,0.2,206.08,39,4,3,40,20,20,0.53,10,20,1,0.44,0,63,20,1,97.07,1,18,45,45,9.76,FALSE
61,13,8,61,0,62,24,120,156,276,1773.65,0.04,23.23,41194.43,0.59,2288.58,35,18,9,52,48,18,0.3,2.89,8,0.44,0.22,1,74,12,0,76.37,0.67,17,58,83,11.59,FALSE
9,2,4,9,0,11,11,16,19,35,156.08,0.13,8,1248.64,0.05,69.37,3,2,2,4,2,2,0.22,2,2,1,0.13,2,7,1,0,19.51,0.5,1,7,16,30.77,FALSE
31,3,2,31,0,29,11,39,51,90,478.97,0.14,7.4,3542.75,0.16,196.82,7,6,9,12,6,4,0.13,2,4,1,0.11,2,22,1,0,64.76,0.25,3,20,37,6.06,FALSE
12,3,4,12,0,18,10,25,36,61,293.25,0.14,6.94,2036.45,0.1,113.14,5,4,4,8,4,3,0.25,2,3,1,0.15,2,11,1,0,42.23,0.33,2,10,20,25,FALSE
31,10,10,31,0,36,17,87,103,190,1088.3,0.05,20.54,22355.6,0.36,1241.98,17,12,4,28,15,9,0.29,2.33,3,0.33,0.17,0,39,5,0,52.98,0.56,8,32,52,24.39,FALSE
29,8,5,29,0,15,20,39,54,93,477.02,0.04,26,12402.61,0.16,689.03,16,10,4,24,12,9,0.31,2.4,4,0.44,0.21,0,33,4,0,18.35,0.44,7,26,43,14.71,FALSE
55,16,11,55,0,70,11,100,117,217,1375.75,0.13,7.86,10809.44,0.46,600.52,17,14,24,28,14,9,0.16,2,9,1,0.11,2,55,1,0,175.1,0.11,7,48,83,16.67,TRUE
44,17,11,44,0,57,13,80,101,181,1109.4,0.11,9.12,10120.84,0.37,562.27,15,12,25,24,12,8,0.18,2,8,1,0.11,2,56,1,0,121.61,0.13,6,50,73,20,TRUE
11,4,1,11,0,15,5,18,21,39,168.56,0.33,3,505.67,0.06,28.09,3,2,6,4,2,2,0.18,2,2,1,0.12,0,12,1,0,56.19,0.5,1,12,17,8.33,FALSE
13,3,4,13,0,9,9,11,17,28,116.76,0.18,5.5,642.17,0.04,35.68,7,6,3,12,6,4,0.31,2,4,1,0.19,2,15,3,0,21.23,0.75,3,13,21,23.53,FALSE
10,1,2,10,0,8,8,11,15,26,104,0.18,5.5,572,0.03,31.78,3,2,2,4,2,2,0.2,2,2,1,0.14,0,7,1,0,18.91,0.5,1,7,14,16.67,FALSE
40,8,5,40,0,34,16,108,137,245,1382.74,0.04,25.41,35137.98,0.46,1952.11,16,12,3,24,12,9,0.23,2,1,0.11,0.17,2,43,1,0,54.41,0.11,6,36,54,11.11,FALSE
83,26,16,82,1,73,21,148,174,322,2110.58,0.05,21.29,44929.28,0.7,2496.07,24,14,13,32,16,14,0.17,2.29,11,0.79,0.11,0,88,7,0,99.15,0.5,9,76,126,17.17,FALSE
25,5,6,25,0,19,13,32,40,72,360,0.09,10.95,3941.05,0.12,218.95,13,10,4,22,11,7,0.28,2.2,6,0.86,0.19,0,26,6,0,32.88,0.86,6,21,37,19.35,FALSE
15,4,4,15,0,20,9,32,28,60,291.48,0.14,7.2,2098.65,0.1,116.59,9,6,5,14,7,5,0.33,2.33,4,0.8,0.21,1,18,3,0,40.48,0.6,4,15,24,21.05,FALSE
9,2,5,9,0,8,8,9,13,22,88,0.22,4.5,396,0.03,22,5,4,2,8,4,3,0.33,2,3,1,0.18,0,10,1,0,19.56,0.33,2,9,17,35.71,FALSE
67,21,2,67,0,57,29,79,145,224,1439.48,0.05,20.1,28928.56,0.48,1607.14,25,6,22,12,6,21,0.31,2,21,1,0.23,1,58,1,0,71.63,0.05,3,39,91,2.9,FALSE
12,1,0,12,0,13,8,15,17,32,140.55,0.22,4.62,648.71,0.05,36.04,5,4,4,8,4,3,0.25,2,3,1,0.21,0,11,1,0,30.45,0.33,2,10,14,0,FALSE
16,5,4,16,0,17,17,25,32,57,289.99,0.08,12.5,3624.82,0.1,201.38,5,4,4,8,4,3,0.19,2,3,1,0.12,3,12,1,0,23.2,0.33,2,11,26,20,FALSE
17,2,1,17,0,20,12,33,38,71,355,0.1,9.9,3514.5,0.12,195.25,5,2,2,6,3,3,0.18,3,2,0.67,0.14,0,10,3,1,35.86,1,2,9,21,5.56,FALSE
57,22,17,57,0,55,28,102,124,226,1440.76,0.04,25.96,37407.34,0.48,2078.19,22,12,12,30,15,12,0.21,2.5,7,0.58,0.12,0,59,10,0,55.49,0.83,9,49,97,22.97,TRUE
29,9,8,29,0,33,16,46,50,96,539.01,0.09,11.15,6010.8,0.18,333.93,7,6,6,12,6,4,0.14,2,3,0.75,0.09,0,22,1,0,48.34,0.25,3,20,47,21.62,TRUE
14,2,4,14,0,11,11,29,29,58,258.64,0.07,14.5,3750.38,0.09,208.35,9,8,1,16,8,5,0.36,2,2,0.4,0.24,0,21,1,0,17.84,0.2,4,18,21,22.22,FALSE
9,3,9,9,0,9,12,16,17,33,144.95,0.09,10.67,1546.1,0.05,85.89,3,2,2,4,2,2,0.22,2,2,1,0.09,3,8,1,0,13.59,0.5,1,8,22,50,FALSE
50,16,17,50,0,54,31,89,154,243,1557.48,0.04,25.55,39787.9,0.52,2210.44,20,6,7,12,6,16,0.32,2,5,0.31,0.19,1,46,1,0,60.97,0.06,3,32,84,25.37,FALSE
50,11,16,50,0,46,18,107,126,233,1398,0.05,20.93,29266.83,0.47,1625.93,17,12,12,26,13,9,0.18,2.17,7,0.78,0.12,2,55,3,0,66.78,0.33,7,48,78,24.24,FALSE
31,8,2,31,0,49,12,115,161,276,1636.88,0.07,14.08,23049.99,0.55,1280.56,29,28,5,56,28,15,0.48,2,15,1,0.36,0,75,15,1,116.24,1,14,62,42,6.06,FALSE
64,16,4,64,0,64,14,130,147,277,1741.06,0.07,14.22,24755.65,0.58,1375.31,33,24,14,56,28,17,0.27,2.33,11,0.65,0.2,0,93,7,0,122.45,0.41,16,78,85,5.88,TRUE
20,4,2,20,0,25,11,33,35,68,351.55,0.14,7.26,2552.29,0.12,141.79,3,2,3,4,2,2,0.1,2,2,1,0.07,1,8,1,0,48.42,0.5,1,8,27,9.09,TRUE
7,3,2,7,0,4,8,5,11,16,57.36,0.2,5,286.8,0.02,15.93,3,2,1,4,2,2,0.29,2,1,0.5,0.15,1,7,1,0,11.47,0.5,1,7,13,22.22,FALSE
47,10,7,44,3,43,18,73,78,151,895.54,0.07,15.28,13683.04,0.3,760.17,5,4,7,8,4,3,0.06,2,3,1,0.05,2,20,1,0,58.61,0.33,2,19,65,18.52,FALSE
32,5,0,32,0,29,16,63,81,144,790.83,0.06,17.38,13744.03,0.26,763.56,19,18,2,36,18,10,0.31,2,6,0.6,0.26,0,42,1,0,45.5,0.1,9,34,38,0,FALSE
20,11,6,20,0,31,8,38,44,82,433.4,0.2,4.9,2125.07,0.14,118.06,5,4,10,8,4,3,0.15,2,3,1,0.08,0,20,1,0,88.39,0.33,2,19,38,23.08,FALSE
29,7,6,29,0,23,17,32,45,77,409.79,0.08,11.83,4846.19,0.14,269.23,7,2,4,4,2,5,0.17,2,5,1,0.12,0,17,1,0,34.65,0.2,1,14,43,17.14,FALSE
5,0,0,5,0,7,5,9,10,19,68.11,0.31,3.21,218.94,0.02,12.16,3,2,3,4,2,2,0.4,2,2,1,0.33,1,7,1,0,21.19,0.5,1,7,6,0,FALSE
10,5,2,10,0,21,7,25,26,51,245.18,0.24,4.17,1021.56,0.08,56.75,3,2,5,4,2,2,0.2,2,2,1,0.11,0,10,1,0,58.84,0.5,1,10,18,16.67,FALSE
53,14,4,53,0,44,25,82,142,224,1368.31,0.04,23.3,31875.39,0.46,1770.86,15,2,15,4,2,13,0.25,2,13,1,0.18,0,40,1,0,58.74,0.08,1,29,72,7.02,FALSE
19,5,0,19,0,21,8,80,82,162,786.99,0.07,15.24,11992.27,0.26,666.24,3,2,1,4,2,2,0.11,2,2,1,0.08,1,17,1,0,51.65,0.5,1,17,25,0,FALSE
15,4,6,15,0,16,12,32,33,65,312.48,0.08,12,3749.74,0.1,208.32,9,4,4,12,6,5,0.33,3,3,0.6,0.19,1,17,5,1,26.04,1,4,14,26,28.57,FALSE
111,34,25,110,1,53,25,155,190,345,2168.46,0.03,36.56,79271.67,0.72,4403.98,27,26,4,52,26,14,0.13,2,8,0.57,0.08,1,71,14,1,59.32,1,13,59,171,19.12,FALSE
43,6,5,43,0,48,29,90,126,216,1353.63,0.04,27.19,36801.7,0.45,2044.54,24,8,2,16,8,19,0.44,2,3,0.16,0.35,1,51,4,0,49.79,0.21,4,34,55,10.42,FALSE
66,22,12,66,0,56,22,91,105,196,1231.94,0.06,17.87,22020.91,0.41,1223.38,35,30,10,62,31,18,0.27,2.07,3,0.17,0.18,0,81,4,0,68.92,0.22,16,65,101,15.38,FALSE
32,9,4,32,0,41,10,54,67,121,686.36,0.15,6.59,4519.95,0.23,251.11,9,6,17,12,6,5,0.16,2,5,1,0.11,2,34,1,0,104.23,0.2,3,31,46,11.11,TRUE
17,9,7,17,0,28,8,35,39,74,382.57,0.2,5,1912.87,0.13,106.27,7,6,6,12,6,4,0.24,2,4,1,0.12,2,19,1,0,76.51,0.25,3,17,34,29.17,FALSE
26,6,16,26,0,37,18,94,101,195,1127.37,0.04,22.86,25777.05,0.38,1432.06,7,6,0,12,6,4,0.15,2,1,0.25,0.08,0,18,1,0,49.31,0.25,3,16,49,38.1,FALSE
11,3,14,11,0,10,12,21,29,50,222.97,0.08,12.6,2809.44,0.07,156.08,15,4,2,14,8,8,0.73,3.5,7,0.88,0.28,0,22,5,0,17.7,0.63,5,16,29,56,FALSE
37,7,8,37,0,38,23,87,94,181,1073.46,0.04,26.33,28263.16,0.36,1570.18,11,10,4,20,10,6,0.16,2,5,0.83,0.11,1,28,4,0,40.77,0.67,5,24,53,17.78,FALSE
9,0,0,9,0,6,6,6,12,18,64.53,0.33,3,193.59,0.02,10.75,3,2,2,4,2,2,0.22,2,2,1,0.2,2,7,1,0,21.51,0.5,1,7,10,0,FALSE
9,1,3,9,0,13,7,31,44,75,324.14,0.12,8.35,2705.36,0.11,150.3,3,2,4,4,2,2,0.22,2,2,1,0.14,0,14,1,0,38.84,0.5,1,14,14,25,TRUE
52,10,5,52,0,50,9,91,102,193,1135.35,0.12,8.18,9298.52,0.38,516.58,13,10,14,20,10,7,0.13,2,7,1,0.1,2,53,1,0,138.63,0.14,5,48,68,8.77,FALSE
20,4,8,20,0,17,19,33,49,82,423.93,0.05,18.44,7817.84,0.14,434.32,11,10,2,20,10,6,0.3,2,3,0.5,0.18,1,24,1,0,22.99,0.17,5,20,33,28.57,FALSE
9,4,13,9,0,9,9,10,15,25,104.25,0.2,5,521.24,0.03,28.96,9,2,3,10,5,5,0.56,5,2,0.4,0.19,1,14,5,1,20.85,1,4,11,27,59.09,FALSE
56,16,3,56,0,41,18,86,125,211,1241.24,0.05,18.88,23432.15,0.41,1301.79,25,14,17,32,16,15,0.27,2.29,15,1,0.2,1,74,1,0,65.75,0.07,9,61,76,5.08,TRUE
69,13,5,69,0,51,24,119,139,258,1607.04,0.04,28,44996.99,0.54,2499.83,21,14,5,30,15,12,0.17,2.14,9,0.75,0.14,0,66,9,0,57.39,0.75,8,56,88,6.76,FALSE
24,5,5,24,0,29,14,53,68,121,656.58,0.08,12.79,8399.67,0.22,466.65,5,4,6,8,4,3,0.13,2,3,1,0.09,2,14,1,0,51.32,0.33,2,13,35,17.24,FALSE
25,11,8,25,0,25,12,51,60,111,578.25,0.08,12.24,7077.77,0.19,393.21,17,8,7,24,12,9,0.36,3,4,0.44,0.2,0,41,7,0,47.24,0.78,8,34,45,24.24,FALSE
24,7,6,24,0,30,9,40,50,90,475.69,0.17,6,2854.12,0.16,158.56,7,4,14,8,4,4,0.17,2,4,1,0.11,2,28,1,0,79.28,0.25,2,26,38,20,FALSE
20,3,0,20,0,14,11,19,32,51,236.84,0.13,7.46,1767.82,0.08,98.21,6,2,5,4,2,4,0.2,2,4,1,0.17,0,15,1,0,31.73,0.25,1,13,24,0,FALSE
71,14,8,71,0,48,22,107,125,232,1421.99,0.04,24.52,34868.47,0.47,1937.14,35,26,12,60,30,18,0.25,2.31,11,0.61,0.19,4,85,10,0,57.99,0.56,17,69,94,10.13,TRUE
34,14,7,34,0,56,15,132,144,276,1697.33,0.06,17.68,30006.37,0.57,1667.02,3,2,7,4,2,2,0.06,2,1,0.5,0.04,0,30,1,0,96.01,0.5,1,30,56,17.07,FALSE
9,3,4,9,0,6,9,10,15,25,97.67,0.13,7.5,732.54,0.03,40.7,3,2,0,4,2,2,0.22,2,1,0.5,0.12,3,6,1,0,13.02,0.5,1,6,17,30.77,FALSE
29,3,9,28,1,36,16,55,75,130,741.06,0.08,12.22,9057.37,0.25,503.19,13,6,3,18,9,7,0.24,3,6,0.86,0.17,1,27,5,0,60.63,0.71,6,22,42,26.32,FALSE
26,8,6,26,0,39,13,48,60,108,615.65,0.13,8,4925.18,0.21,273.62,7,4,15,8,4,4,0.15,2,4,1,0.1,2,30,1,0,76.96,0.25,2,28,41,18.75,FALSE
34,11,4,34,0,43,9,58,73,131,746.76,0.16,6.07,4532.64,0.25,251.81,7,4,20,8,4,4,0.12,2,4,1,0.08,2,34,1,0,123.03,0.25,2,32,50,10.53,FALSE
52,13,11,52,0,54,15,95,111,206,1258.36,0.08,13.19,16603.31,0.42,922.41,25,16,14,40,20,13,0.25,2.5,10,0.77,0.17,0,69,7,0,95.37,0.54,12,58,77,17.46,TRUE
27,4,2,27,0,25,18,34,46,80,434.1,0.08,12.24,5313.4,0.14,295.19,6,2,6,4,2,4,0.15,2,4,1,0.12,0,17,1,0,35.47,0.25,1,15,34,6.9,FALSE
18,3,11,18,0,17,18,34,42,76,389.83,0.06,18,7016.86,0.13,389.83,9,4,3,12,6,5,0.28,3,3,0.6,0.15,2,16,4,0,21.66,0.8,4,13,33,37.93,FALSE
77,18,13,77,0,57,27,160,248,408,2608.07,0.03,37.89,98831.96,0.87,5490.66,15,14,14,28,14,8,0.1,2,6,0.75,0.07,1,49,5,0,68.82,0.63,7,43,109,14.44,FALSE
5,2,2,5,0,5,7,7,7,14,50.19,0.2,4.9,245.93,0.02,13.66,3,2,1,4,2,2,0.4,2,2,1,0.2,1,7,1,0,10.24,0.5,1,7,10,28.57,FALSE
39,5,3,39,0,41,11,48,58,106,604.25,0.16,6.44,3890.76,0.2,216.15,13,10,7,22,11,7,0.18,2.2,7,1,0.15,1,31,5,0,93.84,0.71,6,26,48,7.14,FALSE
9,3,0,9,0,14,7,18,19,37,162.52,0.22,4.5,731.32,0.05,40.63,5,4,4,8,4,3,0.33,2,3,1,0.23,0,13,1,0,36.11,0.33,2,12,13,0,FALSE
13,6,5,13,0,16,5,22,22,44,193.26,0.29,3.44,664.34,0.06,36.91,3,2,6,4,2,2,0.15,2,2,1,0.08,0,13,1,0,56.22,0.5,1,13,25,27.78,FALSE
25,1,0,9,16,33,7,53,56,109,580.09,0.18,5.62,3260.81,0.19,181.16,3,2,2,4,2,2,0.08,2,2,1,0.07,1,21,1,0,103.2,0.5,1,21,27,64,FALSE
18,4,11,18,0,16,12,28,33,61,293.25,0.1,10.5,3079.11,0.1,171.06,5,4,1,8,4,3,0.17,2,1,0.33,0.09,0,12,1,0,27.93,0.33,2,11,34,37.93,FALSE
52,17,19,52,0,36,21,77,99,176,1026.58,0.04,22.46,23055.47,0.34,1280.86,15,14,7,28,14,8,0.15,2,7,0.88,0.09,0,37,1,0,45.71,0.13,7,31,89,26.76,FALSE
66,20,33,66,0,53,19,116,134,250,1542.48,0.05,20.79,32071.97,0.51,1781.78,31,16,11,46,24,16,0.24,2.88,8,0.5,0.13,0,75,6,0,74.18,0.38,15,61,120,33.33,TRUE
9,5,8,9,0,20,8,43,62,105,504.77,0.12,8.6,4341.04,0.17,241.17,3,2,3,4,2,2,0.22,2,2,1,0.09,0,9,1,0,58.69,0.5,1,9,23,47.06,FALSE
47,6,0,47,0,33,21,88,147,235,1352.4,0.04,28,37867.16,0.45,2103.73,11,6,5,12,6,7,0.15,2,7,1,0.13,1,36,1,0,48.3,0.14,3,31,54,0,FALSE
41,7,1,41,0,44,23,77,102,179,1085.83,0.05,20.13,21852.33,0.36,1214.02,9,6,9,14,7,5,0.12,2.33,4,0.8,0.1,1,31,5,1,53.95,1,4,28,50,2.38,FALSE
14,2,4,14,0,17,9,18,27,45,211.52,0.21,4.76,1007.83,0.07,55.99,3,2,4,4,2,2,0.14,2,2,1,0.1,0,8,1,0,44.39,0.5,1,8,21,22.22,FALSE
42,5,6,41,1,35,8,56,67,123,667.43,0.16,6.4,4271.56,0.22,237.31,45,4,3,46,23,23,0.55,11.5,23,1,0.43,0,72,23,1,104.29,1,21,51,54,14.58,FALSE
14,0,1,14,0,20,10,35,44,79,387.64,0.11,8.75,3391.89,0.13,188.44,21,2,0,22,18,11,0.79,11,1,0.09,0.69,1,24,11,1,44.3,1,10,15,16,6.67,FALSE
37,9,5,37,0,36,15,61,70,131,743.09,0.08,12.71,9443.41,0.25,524.63,17,14,4,32,16,9,0.24,2.29,5,0.56,0.17,0,42,5,0,58.47,0.56,9,35,52,11.9,FALSE
21,3,3,21,0,21,17,54,63,117,614.01,0.05,21.86,13420.45,0.2,745.58,8,2,3,4,2,6,0.29,2,2,0.33,0.21,0,20,1,0,28.09,0.17,1,16,28,12.5,FALSE
28,7,5,28,0,35,9,44,57,101,551.4,0.18,5.66,3119.36,0.18,173.3,7,4,17,8,4,4,0.14,2,4,1,0.1,2,31,1,0,97.47,0.25,2,29,41,15.15,FALSE
26,2,2,26,0,24,10,33,43,76,386.65,0.15,6.87,2658.2,0.13,147.68,5,4,7,8,4,3,0.12,2,3,1,0.1,2,17,1,0,56.24,0.33,2,16,31,7.14,FALSE
22,4,0,22,0,20,19,37,55,92,486.26,0.06,17.58,8545.97,0.16,474.78,7,2,1,4,2,5,0.23,2,2,0.4,0.19,1,16,1,0,27.67,0.2,1,13,27,0,FALSE
16,4,8,16,0,13,17,35,42,77,377.83,0.04,22.88,8646.51,0.13,480.36,9,6,2,14,7,5,0.31,2.33,2,0.4,0.17,0,18,4,0,16.51,0.8,4,15,29,33.33,FALSE
12,2,0,12,0,10,10,11,22,33,142.62,0.18,5.5,784.43,0.05,43.58,7,6,4,12,6,4,0.33,2,3,0.75,0.27,0,15,1,0,25.93,0.25,3,13,15,0,FALSE
77,25,15,77,0,69,28,133,194,327,2158.17,0.04,26.99,58239.35,0.72,3235.52,37,18,23,38,19,26,0.34,2.11,26,1,0.22,1,94,1,0,79.98,0.04,10,70,118,16.3,TRUE
19,4,5,19,0,12,17,26,35,61,296.34,0.05,18.42,5457.54,0.1,303.2,9,8,2,18,9,5,0.26,2.25,3,0.6,0.17,0,19,4,0,16.09,0.8,5,16,29,20.83,FALSE
5,2,5,5,0,3,9,6,10,16,57.36,0.11,9,516.23,0.02,28.68,5,2,1,6,3,3,0.6,3,2,0.67,0.23,1,8,3,1,6.37,1,2,7,13,50,FALSE
35,8,10,35,0,29,15,51,82,133,726.1,0.08,13.19,9577.07,0.24,532.06,17,16,5,32,16,9,0.26,2,5,0.56,0.17,6,40,1,0,55.05,0.11,8,33,54,22.22,FALSE
28,9,16,28,0,32,19,59,74,133,754.43,0.06,17.52,13214.36,0.25,734.13,11,10,8,22,11,6,0.21,2.2,5,0.83,0.11,1,27,3,0,43.07,0.5,6,23,54,36.36,FALSE
63,25,18,63,0,52,17,110,130,240,1466.05,0.06,17.98,26360.63,0.49,1464.48,25,18,9,38,19,14,0.22,2.11,12,0.86,0.13,1,77,1,0,81.53,0.07,10,65,107,22.22,TRUE
43,8,2,43,0,24,7,39,44,83,411.2,0.18,5.69,2338.69,0.14,129.93,15,14,1,28,14,8,0.19,2,2,0.25,0.15,1,32,1,0,72.3,0.13,7,26,54,4.44,FALSE
